1000,-2722.4,1000,2438
1000,-2662.4,1000,2464
1000,-2602.4,1000,2487
1000,-2542.4,1000,2498
1000,-2482.4,1000,2495
1000,-2422.4,1000,2477
1000,-2362.4,1000,2449
1000,-2302.4,1000,2419
1000,-2242.4,1000,2391
1000,-2182.4,1000,2366
1000,-2122.4,1000,2343
1000,-2062.4,1000,2322
1000,-2002.4,1000,2304
1000,-1942.4,1000,2288
1000,-1882.4,1000,2272
1000,-1822.4,1000,2257
1000,-1762.4,1000,2241
1000,-1702.4,1000,2220
1000,-1642.4,1000,2195
1000,-1582.4,1000,2171
1000,-1522.4,1000,2152
1000,-1462.4,1000,2136
1000,-1402.4,1000,2118
1000,-1342.4,1000,2096
1000,-1282.4,1000,2073
1000,-1222.4,1000,2051
1000,-1162.4,1000,2030
1000,-1102.4,1000,2011
1000,-1042.4,1000,1994
1000,-982.38,1000,1978
1000,-922.38,1000,1963
1000,-862.38,1000,1948
1000,-802.38,1000,1933
1000,-742.38,1000,1924
1000,-682.38,1000,1926
1000,-622.38,1000,1936
1000,-562.38,1000,1942
1000,-502.38,1000,1932
1000,-442.38,1000,1898
1000,-382.38,1000,1843
1000,-322.38,1000,1781
1000,-262.38,1000,1724
1000,-202.38,1000,1676
1000,-142.38,1000,1635
1000,-82.38,1000,1601
1000,-22.38,1000,1575
1000,37.62,1000,1558
1000,97.62,1000,1546
1000,157.62,1000,1535
1000,217.62,1000,1525
1000,277.62,1000,1517
1000,337.62,1000,1511
1000,397.62,1000,1503
1000,457.62,1000,1490
1000,517.62,1000,1475
1000,577.62,1000,1461
1000,637.62,1000,1446
1000,697.62,1000,1427
1000,757.62,1000,1404
1000,817.62,1000,1379
1000,877.62,1000,1354
1000,937.62,1000,1333
1000,997.62,1000,1317
1000,1057.6,1000,1304
1000,1117.6,1000,1292
1000,1177.6,1000,1281
1000,1237.6,1000,1271
1000,1297.6,1000,1259
1000,1357.6,1000,1241
1000,1417.6,1000,1217
1000,1477.6,1000,1189
1000,1537.6,1000,1161
1000,1597.6,1000,1136
1000,1657.6,1000,1115
1000,1717.6,1000,1097
1000,1777.6,1000,1082
1000,1837.6,1000,1068
1000,1897.6,1000,1053
1000,1957.6,1000,1039
1000,2017.6,1000,1027
1000,2077.6,1000,1015
1000,2137.6,1000,1002
1000,2197.6,1000,989
1000,2257.6,1000,978
1000,2317.6,1000,967
1000,2377.6,1000,954
1000,2437.6,1000,940
1000,2497.6,1000,925
1000,2557.6,1000,909
1000,2617.6,1000,894
1000,2677.6,1000,881
1000,2737.6,1000,869
1000,2797.6,1000,856
1000,2857.6,1000,843
1000,2917.6,1000,832
1000,2977.6,1000,821
1000,3037.6,1000,808
1000,3097.6,1000,795
1000,3157.6,1000,784
1000,3217.6,1000,776
1000,3277.6,1000,768
1000,3337.6,1000,758
1000,3397.6,1000,747
1000,3457.6,1000,736
1000,3517.6,1000,724
1000,3577.6,1000,710
1000,3637.6,1000,696
1000,3697.6,1000,684
1000,3757.6,1000,673
1000,3817.6,1000,661
1000,3877.6,1000,649
1000,3937.6,1000,638
1000,3997.6,1000,627
1000,4057.6,1000,614
1000,4117.6,1000,601
1000,4177.6,1000,590
1000,4237.6,1000,583
1000,4297.6,1000,579
1000,4357.6,1000,574
1000,4417.6,1000,565
1000,4477.6,1000,553
1000,4537.6,1000,542
1000,4597.6,1000,533
1000,4657.6,1000,524
1000,4717.6,1000,513
1000,4777.6,1000,501
1000,4837.6,1000,491
1000,4897.6,1000,485
1000,4957.6,1000,482
1000,5017.6,1000,480
1000,5077.6,1000,476
1000,5137.6,1000,468
1000,5197.6,1000,457
1000,5257.6,1000,446
1000,5317.6,1000,438
1000,5377.6,1000,434
1000,5437.6,1000,432
1000,5497.6,1000,428
1000,5557.6,1000,419
1000,5617.6,1000,407
1000,5677.6,1000,396
1000,5737.6,1000,387
1000,5797.6,1000,378
1000,5857.6,1000,367
1000,5917.6,1000,355
1000,5977.6,1000,345
1000,6037.6,1000,338
1000,6097.6,1000,335
1000,6157.6,1000,335
1000,6217.6,1000,336
1000,6277.6,1000,336
1000,6337.6,1000,332
1000,6397.6,1000,323
1000,6457.6,1000,311
1000,6517.6,1000,300
1000,6577.6,1000,292
1000,6637.6,1000,288
1000,6697.6,1000,287
1000,6757.6,1000,288
1000,6817.6,1000,289
1000,6877.6,1000,290
1000,6937.6,1000,291
1000,6997.6,1000,290
1000,7057.6,1000,285
1000,7117.6,1000,275
1000,7177.6,1000,262
1000,7237.6,1000,250
1000,7297.6,1000,242
1000,7357.6,1000,238
1000,7417.6,1000,237
1000,7477.6,1000,237
1000,7537.6,1000,234
1000,7597.6,1000,226
1000,7657.6,1000,214
1000,7717.6,1000,202
1000,7777.6,1000,193
1000,7837.6,1000,188
1000,7897.6,1000,187
1000,7957.6,1000,188
1000,8017.6,1000,190
1000,8077.6,1000,192
1000,8137.6,1000,193
1000,8197.6,1000,193
1000,8257.6,1000,192
1000,8317.6,1000,187
1000,8377.6,1000,177
1000,8437.6,1000,164
1000,8497.6,1000,152
1000,8557.6,1000,144
1000,8617.6,1000,140
1000,8677.6,1000,139
1000,8737.6,1000,140
1000,8797.6,1000,142
1000,8857.6,1000,144
1000,8917.6,1000,145
1000,8977.6,1000,145
1000,9037.6,1000,144
1000,9097.6,1000,143
1000,9157.6,1000,141
1000,9217.6,1000,136
1000,9277.6,1000,126
1000,9337.6,1000,114
1000,9397.6,1000,103
1000,9457.6,1000,95
1000,9517.6,1000,91
1000,9577.6,1000,90
1000,9637.6,1000,91
1000,9697.6,1000,93
1000,9757.6,1000,95
1000,9817.6,1000,96
1000,9877.6,1000,96
1000,9937.6,1000,96
1000,9997.6,1000,96
1000,10058,1000,96
1000,10118,1000,96
1000,10178,1000,96
1000,10238,1000,96
1000,10298,1000,96
0,0,0,96
0,0,0,96
0,0,0,95
0,0,0,90
0,0.06,1,80
0,0.18,2,67
0,0.36,3,55
0,0.54,3,47
0,0.72,3,43
0,0.9,3,42
0,1.08,3,43
0,1.26,3,45
0,1.44,3,47
0,1.62,3,48
0,1.8,3,48
0,1.98,3,47
0,2.16,3,46
0,2.34,3,45
0,2.52,3,45
0,2.7,3,45
0,2.88,3,45
0,3.06,3,45
0,0,0,45
0,0,0,45
0,0,0,45
0,0,0,45
0,0,0,45
0,0,0,45
0,0,0,45
0,0,0,45
0,0,0,44
0,0,0,39
0,0,0,29
0,0,0,16
0,0,0,4
0,0,0,-2
0,0,0,0
0,0,0,6
0,0,0,10
0,0,0,10
0,0,0,7
0,0,0,3
0,0,0,0
0,0,0,-1
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,-2
0,0,0,-9
0,0,0,-27
0,-0.06,-1,-62
0,-0.18,-2,-97
0,-0.36,-3,-97
0,-0.54,-3,-39
0,-0.54,0,117
0,-0.06,8,433
1000,1.5,26,908
1000,4.74,54,1448
1000,10.26,92,1929
1000,18.42,136,2248
1000,29.34,182,2341
1000,42.84,225,2196
1000,58.56,262,1854
1000,75.96,290,1403
1000,94.5,309,958
1000,113.76,321,616
1000,133.5,329,411
1000,153.6,335,315
1000,174,340,274
1000,194.64,344,247
1000,215.52,348,222
1000,236.64,352,205
1000,257.94,355,199
1000,279.42,358,199
1000,301.14,362,206
1000,323.1,366,249
1000,345.48,373,357
1000,368.4,382,496
1000,391.98,393,573
1000,416.16,403,527
1000,440.76,410,378
1000,465.54,413,186
1000,490.32,413,-2
1000,514.86,409,-175
1000,538.98,402,-347
1000,562.44,391,-535
1000,585,376,-744
1000,606.42,357,-950
1000,626.52,335,-1091
1000,645.24,312,-1110
1000,662.7,291,-1006
1000,679.14,274,-836
1000,694.74,260,-677
1000,709.62,248,-591
1000,723.78,236,-592
1000,737.16,223,-634
1000,749.7,209,-663
1000,761.4,195,-658
1000,772.32,182,-618
1000,782.52,170,-565
1000,792,158,-565
1000,800.64,144,-689
1000,808.08,124,-962
1000,813.84,96,-1361
1000,817.38,59,-1825
0,818.16,13,-2263
1000,0,0,-2600
-1000,-3.36,-56,-2812
-1000,-10.2,-114,-2919
-1000,-20.58,-173,-2964
-1000,-34.5,-232,-2991
-1000,-52.02,-292,-3012
-1000,-73.14,-352,-3002
-1000,-97.74,-410,-2925
-1000,-125.64,-465,-2758
-1000,-156.48,-514,-2497
-1000,-189.9,-557,-2166
-1000,-225.48,-593,-1817
-1000,-262.8,-622,-1489
-1000,-301.5,-645,-1174
-1000,-341.16,-661,-842
-1000,-381.36,-670,-489
-1000,-421.74,-673,-152
-1000,-461.94,-670,121
-1000,-501.72,-663,315
-1000,-540.96,-654,450
-1000,-579.48,-642,560
-1000,-617.16,-628,670
-1000,-653.88,-612,773
-1000,-689.58,-595,831
-1000,-724.26,-578,805
-1000,-758.1,-564,691
-1000,-791.28,-553,537
-1000,-823.92,-544,402
-1000,-856.14,-537,320
-1000,-887.94,-530,308
-1000,-919.26,-522,368
-1000,-949.98,-512,482
-1000,-979.92,-499,625
-1000,-1008.9,-483,766
-1000,-1036.8,-465,865
-1000,-1063.6,-447,888
-1000,-1089.4,-430,834
-1000,-1114.3,-415,748
-1000,-1138.4,-401,687
-1000,-1161.6,-387,679
-1000,-1183.9,-372,726
-1000,-1205.2,-355,817
-1000,-1225.4,-336,929
-1000,-1244.3,-315,1033
-1000,-1261.9,-293,1095
-1000,-1278.1,-271,1080
-1000,-1293.2,-251,984
-1000,-1307.2,-233,858
-1000,-1320.2,-217,779
-1000,-1332.2,-201,799
-1000,-1343.2,-182,925
-1000,-1352.7,-159,1140
-1000,-1360.5,-130,1412
-1000,-1366.3,-96,1681
-1000,-1369.7,-58,1871
-1000,-1370.9,-19,1930
-1000,-1369.8,18,1866
1000,-1366.7,52,1741
1000,-1361.6,84,1634
1000,-1354.7,115,1597
1000,-1345.9,147,1630
1000,-1335.1,180,1695
1000,-1322.2,215,1750
1000,-1307.2,250,1764
1000,-1290.2,284,1711
1000,-1271.3,315,1572
1000,-1250.8,341,1347
1000,-1229.1,362,1062
1000,-1206.5,377,761
1000,-1183.3,386,492
1000,-1159.9,391,287
1000,-1136.2,394,151
1000,-1112.5,395,74
1000,-1088.8,395,35
1000,-1065.1,395,11
1000,-1041.5,394,-5
1000,-1017.9,393,-7
1000,-994.32,393,-2
1000,-970.8,392,-17
1000,-947.4,390,-78
1000,-924.24,386,-187
1000,-901.5,379,-326
1000,-879.36,369,-473
1000,-858,356,-613
1000,-837.54,341,-734
1000,-818.1,324,-815
1000,-799.68,307,-829
1000,-782.22,291,-758
1000,-765.54,278,-603
1000,-749.34,270,-392
1000,-733.38,266,-171
1000,-717.42,266,14
1000,-701.34,268,137
1000,-685.02,272,200
1000,-668.46,276,223
1000,-651.66,280,201
1000,-634.8,281,78
1000,-618.24,276,-214
1000,-602.52,262,-688
1000,-588.36,236,-1262
1000,-576.36,200,-1778
1000,-566.88,158,-2080
1000,-559.92,116,-2091
1000,-555.18,79,-1833
1000,-552.18,50,-1409
1000,-550.38,30,-962
0,-549.36,17,-618
0,-548.88,8,-435
0,-548.88,0,-392
0,-549.36,-8,-439
-1000,-550.5,-19,-550
-1000,-552.48,-33,-711
-1000,-555.48,-50,-890
-1000,-559.68,-70,-1048
-1000,-565.26,-93,-1164
-1000,-572.28,-117,-1243
-1000,-580.86,-143,-1311
-1000,-591.06,-170,-1394
-1000,-603,-199,-1494
-1000,-616.8,-230,-1589
-1000,-632.58,-263,-1658
-1000,-650.34,-296,-1699
-1000,-670.14,-330,-1720
-1000,-691.98,-364,-1713
-1000,-715.8,-397,-1651
-1000,-741.42,-427,-1514
-1000,-768.6,-453,-1310
-1000,-797.04,-474,-1071
-1000,-826.44,-490,-833
-1000,-856.56,-502,-616
-1000,-887.16,-510,-422
-1000,-918,-514,-247
-1000,-948.9,-515,-87
-1000,-979.68,-513,63
-1000,-1010.2,-508,206
-1000,-1040.2,-501,332
-1000,-1069.7,-492,429
-1000,-1098.7,-482,495
-1000,-1126.9,-471,541
-1000,-1154.5,-459,576
-1000,-1181.3,-447,594
-1000,-1207.4,-435,583
-1000,-1232.8,-424,537
-1000,-1257.7,-414,459
-1000,-1282,-406,358
-1000,-1306,-400,257
-1000,-1329.8,-396,194
-1000,-1353.3,-392,192
-1000,-1376.5,-387,228
-1000,-1399.4,-381,260
-1000,-1421.9,-375,269
-1000,-1444,-369,261
-1000,-1465.9,-364,245
-1000,-1487.4,-359,235
-1000,-1508.6,-353,255
-1000,-1529.3,-346,323
-1000,-1549.6,-337,423
-1000,-1569.1,-326,509
-1000,-1588,-315,540
-1000,-1606.3,-304,510
-1000,-1624,-295,443
-1000,-1641.2,-287,362
-1000,-1658,-281,272
-1000,-1674.7,-277,182
-1000,-1691.1,-274,125
-1000,-1707.4,-271,124
-1000,-1723.4,-267,156
-1000,-1739.2,-263,174
-1000,-1754.7,-259,160
-1000,-1770.1,-256,147
-1000,-1785.2,-252,176
-1000,-1799.9,-246,251
-1000,-1814.3,-239,342
-1000,-1828.1,-230,414
-1000,-1841.3,-221,447
-1000,-1854.1,-212,437
-1000,-1866.3,-204,393
-1000,-1878.1,-197,340
-1000,-1889.5,-190,304
-1000,-1900.6,-184,286
-1000,-1911.2,-178,271
-1000,-1921.6,-172,292
-1000,-1931.3,-163,444
-1000,-1940.2,-147,779
-1000,-1947.5,-122,1229
-1000,-1952.8,-88,1676
-1000,-1955.6,-47,2044
0,-1955.6,0,2307
0,-1952.6,49,2462
1000,-1946.7,99,2513
1000,-1937.8,148,2464
1000,-1926.2,194,2318
1000,-1912.1,235,2080
1000,-1895.9,270,1764
1000,-1878,298,1406
1000,-1858.9,319,1058
1000,-1838.8,334,769
1000,-1818.1,345,571
1000,-1796.9,354,481
1000,-1775,364,500
1000,-1752.5,376,600
1000,-1729.1,390,711
1000,-1704.8,405,757
1000,-1679.6,419,714
1000,-1653.8,431,609
1000,-1627.4,440,481
1000,-1600.6,447,355
1000,-1573.5,451,235
1000,-1546.3,453,114
1000,-1519.1,453,1
1000,-1492.1,451,-80
1000,-1465.2,448,-126
1000,-1438.6,444,-171
1000,-1412.3,438,-251
1000,-1386.5,430,-375
1000,-1361.3,419,-519
1000,-1337,405,-654
1000,-1313.7,389,-764
1000,-1291.4,372,-828
1000,-1270.1,355,-819
1000,-1249.7,340,-750
1000,-1230.1,326,-673
1000,-1211.3,313,-623
1000,-1193.3,301,-583
1000,-1175.9,290,-517
1000,-1159,281,-415
1000,-1142.6,274,-304
1000,-1126.4,269,-219
1000,-1110.5,265,-170
1000,-1094.8,262,-139
1000,-1079.3,259,-109
1000,-1063.9,257,-75
1000,-1048.5,256,-30
1000,-1033.1,256,39
1000,-1017.7,258,124
1000,-1002,261,180
1000,-986.16,264,157
1000,-970.32,264,40
1000,-954.66,261,-137
1000,-939.42,254,-314
1000,-924.78,244,-458
1000,-910.86,232,-590
1000,-897.84,217,-741
1000,-885.9,199,-898
1000,-875.22,178,-1010
1000,-865.8,157,-1032
1000,-857.58,137,-954
1000,-850.38,120,-810
1000,-844.02,106,-668
1000,-838.38,94,-589
1000,-833.46,82,-600
1000,-829.44,67,-710
1000,-826.56,48,-920
1000,-825.18,23,-1201
0,0,0,-1490
-1000,-2.04,-34,-1718
-1000,-6.24,-70,-1846
-1000,-12.66,-107,-1872
-1000,-21.24,-143,-1825
-1000,-31.92,-178,-1754
-1000,-44.58,-211,-1694
-1000,-59.16,-243,-1635
-1000,-75.54,-273,-1538
-1000,-93.54,-300,-1373
-1000,-112.86,-322,-1133
-1000,-133.14,-338,-835
-1000,-154.02,-348,-517
-1000,-175.14,-352,-230
-1000,-196.26,-352,-21
-1000,-217.26,-350,79
-1000,-238.14,-348,73
-1000,-259.02,-348,4
-1000,-279.96,-349,-72
-1000,-301.02,-351,-133
-1000,-322.26,-354,-189
-1000,-343.74,-358,-236
-1000,-365.46,-362,-247
-1000,-387.42,-366,-205
-1000,-409.5,-368,-117
-1000,-431.58,-368,-1
-1000,-453.48,-365,111
-1000,-475.14,-361,188
-1000,-496.5,-356,228
-1000,-517.5,-350,259
-1000,-538.08,-343,301
-1000,-558.24,-336,341
-1000,-577.98,-329,347
-1000,-597.3,-322,305
-1000,-616.32,-317,231
-1000,-635.16,-314,148
-1000,-653.88,-312,73
-1000,-672.54,-311,17
-1000,-691.2,-311,-15
-1000,-709.86,-311,-24
-1000,-728.52,-311,-3
-1000,-747.06,-309,53
-1000,-765.42,-306,124
-1000,-783.54,-302,168
-1000,-801.42,-298,161
-1000,-819.12,-295,118
-1000,-836.7,-293,68
-1000,-854.22,-292,28
-1000,-871.74,-292,2
-1000,-889.26,-292,-11
-1000,-906.78,-292,-18
-1000,-924.3,-292,-29
-1000,-941.82,-292,-45
-1000,-959.34,-292,-48
-1000,-976.86,-292,-15
-1000,-994.32,-291,49
-1000,-1011.6,-288,113
-1000,-1028.6,-284,158
-1000,-1045.4,-280,200
-1000,-1061.9,-274,266
-1000,-1077.8,-266,361
-1000,-1093.2,-256,468
-1000,-1107.8,-244,571
-1000,-1121.6,-230,665
-1000,-1134.5,-215,747
-1000,-1146.4,-198,807
-1000,-1157.3,-181,834
-1000,-1167.1,-164,827
-1000,-1176,-148,798
-1000,-1183.9,-132,766
-1000,-1190.9,-117,747
-1000,-1197.1,-102,748
-1000,-1202.2,-86,771
-1000,-1206.4,-69,821
-1000,-1209.4,-51,900
-1000,-1211.3,-31,995
0,-1211.8,-9,1083
0,-1211,14,1155
1000,-1208.7,38,1232
1000,-1204.9,64,1336
1000,-1199.3,92,1448
1000,-1192,122,1503
1000,-1183,150,1446
1000,-1172.5,175,1289
1000,-1160.8,196,1097
1000,-1147.9,214,929
1000,-1134.1,230,814
1000,-1119.4,245,754
1000,-1103.9,259,727
1000,-1087.5,273,708
1000,-1070.3,286,687
1000,-1052.4,299,665
1000,-1033.7,311,638
1000,-1014.4,322,599
1000,-994.5,332,546
1000,-974.04,341,481
1000,-953.1,349,408
1000,-931.8,355,326
1000,-910.26,359,232
1000,-888.6,361,136
1000,-866.88,362,56
1000,-845.16,362,5
1000,-823.5,361,-19
1000,-801.9,360,-37
1000,-780.42,358,-73
1000,-759.12,355,-134
1000,-738.12,350,-213
1000,-717.54,343,-301
1000,-697.44,335,-390
1000,-677.94,325,-469
1000,-659.1,314,-521
1000,-640.92,303,-527
1000,-623.34,293,-482
1000,-606.24,285,-398
1000,-589.5,279,-295
1000,-573,275,-192
1000,-556.68,272,-104
1000,-540.42,271,-43
1000,-524.22,270,-18
1000,-508.08,269,-29
1000,-492.06,267,-66
1000,-476.22,264,-113
1000,-460.62,260,-161
1000,-445.32,255,-215
1000,-430.38,249,-285
1000,-415.92,241,-374
1000,-402.06,231,-473
1000,-388.92,219,-561
1000,-376.56,206,-611
1000,-364.98,193,-603
1000,-354.06,182,-548
1000,-343.74,172,-491
1000,-334.02,162,-476
1000,-324.96,151,-503
1000,-316.56,140,-535
1000,-308.82,129,-547
1000,-301.74,118,-549
1000,-295.38,106,-556
1000,-289.74,94,-566
1000,-284.82,82,-575
1000,-280.62,70,-598
1000,-277.26,56,-659
1000,-274.86,40,-754
1000,-273.48,23,-844
0,-273.18,5,-883
0,0,0,-864
0,-0.96,-16,-846
-1000,-3,-34,-911
-1000,-6.3,-55,-1081
-1000,-11.16,-81,-1300
-1000,-17.82,-111,-1500
-1000,-26.46,-144,-1654
-1000,-37.2,-179,-1757
-1000,-50.04,-214,-1792
-1000,-64.92,-248,-1737
-1000,-81.66,-279,-1596
-1000,-100.08,-307,-1412
-1000,-119.94,-331,-1231
-1000,-141.06,-352,-1064
-1000,-163.2,-369,-888
-1000,-186.12,-382,-673
-1000,-209.52,-390,-420
-1000,-233.1,-393,-169
-1000,-256.62,-392,37
-1000,-279.9,-388,184
-1000,-302.82,-382,272
-1000,-325.38,-376,297
-1000,-347.58,-370,266
-1000,-369.48,-365,208
-1000,-391.2,-362,150
-1000,-412.8,-360,100
-1000,-434.28,-358,56
-1000,-455.7,-357,14
-1000,-477.12,-357,-34
-1000,-498.6,-358,-92
-1000,-520.2,-360,-144
-1000,-541.98,-363,-159
-1000,-563.88,-365,-123
-1000,-585.84,-366,-61
-1000,-607.8,-366,-18
-1000,-629.76,-366,-12
-1000,-651.72,-366,-16
-1000,-673.62,-365,5
-1000,-695.4,-363,67
-1000,-716.94,-359,169
-1000,-738.12,-353,285
-1000,-758.82,-345,361
-1000,-779.04,-337,355
-1000,-798.9,-331,275
-1000,-818.52,-327,183
-1000,-837.9,-323,154
-1000,-856.98,-318,217
-1000,-875.64,-311,336
-1000,-893.76,-302,449
-1000,-911.22,-291,521
-1000,-927.96,-279,562
-1000,-943.98,-267,600
-1000,-959.22,-254,639
-1000,-973.62,-240,656
-1000,-987.24,-227,638
-1000,-1000.1,-214,604
-1000,-1012.2,-202,578
-1000,-1023.6,-190,559
-1000,-1034.3,-179,532
-1000,-1044.5,-169,492
-1000,-1054.1,-160,446
-1000,-1063.2,-152,399
-1000,-1071.9,-145,345
-1000,-1080.2,-139,281
-1000,-1088.3,-134,229
-1000,-1096,-129,233
-1000,-1103.3,-122,322
-1000,-1110.1,-112,485
-1000,-1115.9,-98,680
-1000,-1120.7,-80,871
-1000,-1124.2,-58,1051
-1000,-1126.2,-33,1233
0,-1126.4,-4,1429
-1000,-1124.8,28,1630
1000,-1120.9,64,1807
1000,-1114.8,102,1922
1000,-1106.4,140,1933
1000,-1095.8,176,1808
1000,-1083.4,207,1553
1000,-1069.6,231,1221
